"year", "month", "day", "hour", "minute", "track_id", "start_time", "start_x", "start_y", "duration", "length", "category", "max_surface_wind", "min_sea_level_pressure", "region_id", "region_name", "region_long_name"
1996, 6, 29, 21, 0, 554, 6384.88, 262.174, 11.2379, 26.25, 448788, 3, 57.3031, 94744.1, 5, "NEP", "NE Pacific"
1996, 7, 11, 21, 0, 555, 6396.88, 143.55, 32.5368, 6, 161002, 0, 23.356, 99787.6, 2, "NWP", "NW Pacific"
1996, 7, 14, 15, 0, 556, 6399.62, 246.957, 14.0464, 7.125, 164914, 0, 29.6286, 99628.2, 5, "NEP", "NE Pacific"
1996, 7, 19, 9, 0, 557, 6404.38, 238.768, 11.507, 12.125, 217995, 2, 42.8961, 97685.1, 5, "NEP", "NE Pacific"
1996, 7, 20, 15, 0, 558, 6405.62, 252.045, 13.9556, 12.375, 273609, 1, 38.5385, 97684.3, 5, "NEP", "NE Pacific"
1996, 7, 25, 3, 0, 559, 6410.12, 251.142, 12.4646, 6.5, 113189, 0, 28.8894, 99769.7, 5, "NEP", "NE Pacific"
1996, 7, 25, 12, 0, 560, 6410.5, 124.276, 22.855, 5.875, 125253, 3, 55.1519, 94612.8, 2, "NWP", "NW Pacific"
1996, 7, 28, 0, 0, 561, 6413, 109.772, -8.3377, 4.75, 82998.9, 0, 26.1997, 99973.7, 0, "SI", "S Indian"
1996, 7, 29, 3, 0, 562, 6414.12, 309.373, 15.1866, 8.5, 306190, 3, 54.7363, 94638.9, 4, "NA", "N Atlantic"
1996, 8, 2, 6, 0, 563, 6418.25, 247.337, 17.3483, 5.375, 68988.3, 0, 22.8507, 99628.1, 5, "NEP", "NE Pacific"
1996, 8, 2, 12, 0, 564, 6418.5, 154.39, 23.562, 11.75, 310714, 1, 35.1679, 98332.7, 2, "NWP", "NW Pacific"
1996, 8, 4, 15, 0, 565, 6420.62, 184.001, 22.4972, 9.25, 257983, 2, 45.1851, 97215.6, 5, "NEP", "NE Pacific"
1996, 8, 4, 18, 0, 566, 6420.75, 258.247, 11.1435, 8, 167247, 2, 45.3226, 96710.7, 5, "NEP", "NE Pacific"
1996, 8, 18, 0, 0, 567, 6434, 160.675, 17.363, 11.5, 293341, 5, 74.4958, 88115.2, 2, "NWP", "NW Pacific"
1996, 8, 21, 18, 0, 568, 6437.75, 213.052, 13.3357, 7.625, 147265, 0, 27.8306, 99740.5, 5, "NEP", "NE Pacific"
1996, 8, 22, 0, 0, 569, 6438, 176.661, 29.5251, 5, 168808, 0, 31.5408, 99356.9, 2, "NWP", "NW Pacific"
1996, 8, 25, 6, 0, 570, 6441.25, 300.076, 18.3568, 8.625, 233791, 4, 59.4141, 94325.1, 4, "NA", "N Atlantic"
1996, 8, 25, 21, 0, 571, 6441.88, 219.809, 15.9931, 16.5, 389800, 2, 43.4666, 97177.7, 5, "NEP", "NE Pacific"
1996, 8, 26, 0, 0, 572, 6442, 238.106, 14.1495, 7.25, 158427, 1, 37.6015, 97695.2, 5, "NEP", "NE Pacific"
1996, 8, 29, 15, 0, 573, 6445.62, 244.335, 10.0209, 7.375, 134928, 2, 44.507, 97760.3, 5, "NEP", "NE Pacific"
1996, 8, 30, 18, 0, 574, 6446.75, 71.4241, -5.82541, 8.625, 195267, 1, 34.586, 98699, 0, "SI", "S Indian"
1996, 8, 31, 3, 0, 575, 6447.12, 329.324, 17.4424, 10.75, 335740, 3, 53.7399, 95183.8, 4, "NA", "N Atlantic"
1996, 9, 2, 3, 0, 576, 6449.12, 219.846, 7.95131, 13.5, 209803, 0, 25.8204, 99846.5, 5, "NEP", "NE Pacific"
1996, 9, 2, 9, 0, 577, 6449.38, 167.088, 16.7451, 5.375, 136346, 0, 24.7217, 99773, 2, "NWP", "NW Pacific"
1996, 9, 6, 12, 0, 578, 6453.5, 245.73, 14.0057, 14.125, 204787, 2, 45.4739, 96336.5, 5, "NEP", "NE Pacific"
1996, 9, 16, 9, 0, 579, 6463.38, 154.073, 5.7484, 4.875, 143877, 0, 27.0461, 99145.2, 2, "NWP", "NW Pacific"
1996, 9, 17, 6, 0, 580, 6464.25, 204.958, 15.9593, 14.625, 202084, 0, 24.6444, 99887.4, 5, "NEP", "NE Pacific"
1996, 9, 21, 18, 0, 581, 6468.75, 341.112, 14.05, 17, 309878, 3, 56.9634, 94284.5, 4, "NA", "N Atlantic"
1996, 9, 21, 21, 0, 582, 6468.88, 245.217, 12.8175, 9.625, 119757, 2, 47.2228, 96862.6, 5, "NEP", "NE Pacific"
1996, 9, 21, 21, 0, 583, 6468.88, 360.024, 13.6046, 21.5, 406923, 2, 45.1388, 96958, 4, "NA", "N Atlantic"
1996, 9, 22, 21, 0, 584, 6469.88, 192.419, 28.2884, 3.75, 118562, 0, 29.5389, 100210, 5, "NEP", "NE Pacific"
1996, 9, 23, 21, 0, 585, 6470.88, 232.401, 10.5304, 8.75, 156273, 0, 27.5104, 99717.7, 5, "NEP", "NE Pacific"
1996, 9, 24, 9, 0, 586, 6471.38, 256.546, 13.1884, 6.25, 102918, 1, 40.3212, 98191, 5, "NEP", "NE Pacific"
1996, 9, 25, 15, 0, 587, 6472.62, 55.9937, -4.03536, 4.125, 31804.4, 0, 24.7444, 100138, 0, "SI", "S Indian"
1996, 9, 26, 15, 0, 588, 6473.62, 71.6005, -9.39203, 8.875, 110885, 0, 26.0472, 99889.5, 0, "SI", "S Indian"
1996, 9, 26, 21, 0, 589, 6473.88, 314.791, 28.252, 8.375, 254318, 2, 44.6263, 97176.9, 4, "NA", "N Atlantic"
1996, 9, 30, 0, 0, 590, 6477, 232.874, 13.0939, 10.75, 122755, 0, 29.4071, 99242.1, 5, "NEP", "NE Pacific"
1996, 10, 4, 15, 0, 591, 6481.62, 255.307, 17.5356, 6.125, 88494, 2, 47.2312, 96977.1, 5, "NEP", "NE Pacific"
1996, 10, 11, 21, 0, 592, 6488.88, 87.6009, -6.66159, 9.25, 132513, 0, 29.2115, 99552.1, 0, "SI", "S Indian"
1996, 10, 12, 15, 0, 593, 6489.62, 152.709, 18.3414, 10.5, 341165, 4, 59.0508, 92193.8, 2, "NWP", "NW Pacific"
1996, 10, 14, 3, 0, 594, 6491.12, 346.337, 10.3342, 24, 521030, 4, 59.5738, 93987.2, 4, "NA", "N Atlantic"
1996, 10, 16, 0, 0, 595, 6493, 166.498, 14.2827, 12.375, 306933, 4, 66.8633, 91623.1, 2, "NWP", "NW Pacific"
1996, 10, 18, 12, 0, 596, 6495.5, 90.9084, -10.6668, 6.875, 93049.9, 0, 27.0772, 99820.7, 0, "SI", "S Indian"
1996, 10, 19, 0, 0, 597, 6496, 341.248, 12.8579, 7.375, 183391, 0, 27.3357, 99884.1, 4, "NA", "N Atlantic"
1996, 10, 20, 9, 0, 598, 6497.38, 316.274, 30.1082, 10.875, 279696, 1, 38.3181, 97377.4, 4, "NA", "N Atlantic"
1996, 10, 22, 9, 0, 599, 6499.38, 86.1188, -12.9005, 5.5, 73635.9, 0, 24.9131, 100082, 0, "SI", "S Indian"
1996, 10, 23, 15, 0, 600, 6500.62, 281.614, 7.24078, 8.875, 203401, 2, 42.8537, 97608.4, 5, "NEP", "NE Pacific"
1996, 10, 30, 0, 0, 601, 6507, 130.831, 9.39, 8, 212861, 1, 33.3956, 98836.5, 2, "NWP", "NW Pacific"
1996, 10, 31, 18, 0, 602, 6508.75, 256.017, 12.0641, 4.375, 48328.4, 0, 26.6447, 99637.6, 5, "NEP", "NE Pacific"
1996, 11, 5, 6, 0, 603, 6513.25, 249.391, 13.1288, 4.875, 83546.8, 0, 28.6402, 99486.1, 5, "NEP", "NE Pacific"
1996, 11, 6, 3, 0, 604, 6514.12, 141.239, 11.8225, 7.875, 114348, 3, 51.3325, 96782, 2, "NWP", "NW Pacific"
1996, 11, 6, 12, 0, 605, 6514.5, 127.596, 19.6895, 6.875, 127959, 0, 30.864, 99245.7, 2, "NWP", "NW Pacific"
1996, 11, 7, 6, 0, 606, 6515.25, 97.7431, 11.8765, 5.875, 133328, 0, 28.8386, 99832.1, 3, "NI", "N Indian"
1996, 11, 10, 15, 0, 607, 6518.62, 191.288, 9.30065, 7.25, 172968, 0, 28.777, 99789.9, 5, "NEP", "NE Pacific"
1996, 11, 12, 3, 0, 608, 6520.12, 280.926, 12.2938, 6.625, 190164, 1, 34.7095, 98222.1, 4, "NA", "N Atlantic"
1996, 11, 13, 0, 0, 609, 6521, 241.815, 10.8599, 6.375, 97261.7, 0, 28.692, 99339.8, 5, "NEP", "NE Pacific"
1996, 11, 13, 9, 0, 610, 6521.38, 148.693, 6.91493, 7, 178968, 2, 44.3997, 96646.6, 2, "NWP", "NW Pacific"
1996, 11, 15, 12, 0, 611, 6523.5, 12.3478, 40.1289, 5.625, 112309, 0, 27.2641, 99293, 4, "NA", "N Atlantic"
1996, 11, 16, 3, 0, 612, 6524.12, 215.863, 8.99569, 6.875, 141271, 1, 32.7581, 99568.3, 5, "NEP", "NE Pacific"
1996, 11, 16, 6, 0, 613, 6524.25, 103.061, -10.8635, 7, 102634, 0, 28.0167, 99455.5, 0, "SI", "S Indian"
1996, 11, 28, 3, 0, 614, 6536.12, 114.104, 13.7667, 13.5, 264322, 0, 29.5537, 99104.9, 2, "NWP", "NW Pacific"
1996, 12, 1, 0, 0, 615, 6539, 267.281, 6.43432, 3.25, 30460.8, 0, 22.8554, 99984.7, 5, "NEP", "NE Pacific"
1996, 12, 2, 6, 0, 616, 6540.25, 132.166, 15.1565, 4, 58198.8, 0, 27.8561, 99691.4, 2, "NWP", "NW Pacific"
1996, 12, 4, 6, 0, 617, 6542.25, 150.78, -14.7663, 3.75, 77818, 1, 35.8724, 98594.9, 1, "SWP", "SW Pacific"
1996, 12, 7, 3, 0, 618, 6545.12, 65.0082, -14.5018, 14.625, 294193, 4, 60.6979, 92608, 0, "SI", "S Indian"
1996, 12, 8, 21, 0, 619, 6546.88, 118.707, -14.3931, 12.125, 221211, 2, 44.3942, 95635.7, 0, "SI", "S Indian"
1996, 12, 13, 21, 0, 620, 6551.88, 151.51, 10.6212, 6.875, 140806, 0, 30.1049, 99096.1, 2, "NWP", "NW Pacific"
1996, 12, 20, 3, 0, 621, 6558.12, 186.06, 7.36696, 5.75, 137974, 0, 27.5547, 99816.4, 5, "NEP", "NE Pacific"
1996, 12, 31, 15, 0, 622, 6569.62, 84.4066, -6.70664, 11.375, 193426, 0, 27.1034, 99538.7, 0, "SI", "S Indian"
1997, 1, 6, 3, 0, 623, 6575.12, 162.551, 7.12749, 12.375, 275416, 1, 39.9878, 97660.6, 2, "NWP", "NW Pacific"
1997, 1, 23, 6, 0, 624, 6592.25, 147.149, 9.01955, 6.625, 192680, 0, 31.9422, 98848.4, 2, "NWP", "NW Pacific"
1997, 1, 23, 21, 0, 625, 6592.88, 114.861, 7.9785, 15.625, 319600, 1, 35.041, 99393.7, 2, "NWP", "NW Pacific"
1997, 1, 27, 0, 0, 626, 6596, 39.1082, -20.5669, 9.125, 152060, 4, 65.9393, 93869, 0, "SI", "S Indian"
1997, 1, 30, 3, 0, 627, 6599.12, 110.562, 7.68491, 8, 108412, 0, 25.418, 99747.3, 2, "NWP", "NW Pacific"
1997, 1, 31, 6, 0, 628, 6600.25, 74.1854, -12.8105, 10.125, 273921, 2, 45.2923, 97005.1, 0, "SI", "S Indian"
1997, 1, 31, 9, 0, 629, 6600.38, 55.4422, -13.7731, 19.125, 272765, 2, 46.3062, 96173, 0, "SI", "S Indian"
1997, 2, 3, 6, 0, 630, 6603.25, 123.648, -18.4522, 28.625, 527585, 3, 49.2413, 96081.8, 0, "SI", "S Indian"
1997, 2, 5, 9, 0, 631, 6605.38, 36.3436, -15.0827, 14.125, 246420, 4, 67.2778, 92137.4, 0, "SI", "S Indian"
1997, 2, 6, 15, 0, 632, 6606.62, 264.418, 5.37136, 6.25, 114055, 0, 24.5566, 100341, 5, "NEP", "NE Pacific"
1997, 2, 21, 18, 0, 633, 6621.75, 163.818, 5.4714, 17.25, 388606, 1, 32.6156, 99276.9, 2, "NWP", "NW Pacific"
1997, 2, 25, 9, 0, 634, 6625.38, 156.259, -10.2532, 14, 180073, 2, 47.9432, 96314.2, 1, "SWP", "SW Pacific"
1997, 2, 28, 6, 0, 635, 6628.25, 118.588, -17.4999, 9.125, 128099, 0, 26.1546, 98875.3, 0, "SI", "S Indian"
1997, 3, 3, 15, 0, 636, 6631.62, 123.927, -18.2723, 32, 476591, 1, 41.0961, 97517.1, 0, "SI", "S Indian"
1997, 3, 6, 21, 0, 637, 6634.88, 131.202, -11.406, 7.375, 147383, 4, 60.3004, 95020.2, 0, "SI", "S Indian"
1997, 3, 9, 3, 0, 638, 6637.12, 42.9268, -27.88, 5.75, 93236.7, 1, 36.0663, 98797.9, 0, "SI", "S Indian"
1997, 3, 20, 3, 0, 639, 6648.12, 136.777, -10.0108, 11.125, 151694, 1, 37.3985, 98398, 1, "SWP", "SW Pacific"
1997, 5, 3, 12, 0, 640, 6692.5, 82.4041, 14.0161, 5.75, 117296, 0, 29.9313, 98865.6, 3, "NI", "N Indian"
1997, 5, 3, 18, 0, 641, 6692.75, 142.75, 7.86789, 9.375, 225858, 2, 44.1486, 97065.7, 2, "NWP", "NW Pacific"
1997, 5, 5, 21, 0, 642, 6694.88, 75.7731, -9.15749, 8, 188923, 0, 25.4448, 100416, 0, "SI", "S Indian"
1997, 5, 14, 6, 0, 643, 6703.25, 159.554, 10.7633, 11.25, 212595, 3, 52.3155, 95180.9, 2, "NWP", "NW Pacific"
1997, 6, 1, 12, 0, 644, 6721.5, 67.0884, 18.5852, 6.375, 99727.9, 2, 46.4701, 95857, 3, "NI", "N Indian"
1997, 6, 2, 15, 0, 645, 6722.62, 159.062, 7.62712, 14.875, 366426, 2, 48.9121, 96313, 2, "NWP", "NW Pacific"
1997, 6, 15, 0, 0, 646, 6735, 165.903, 11.4381, 10.5, 333023, 5, 71.1458, 93463.5, 2, "NWP", "NW Pacific"
1997, 6, 15, 15, 0, 647, 6735.62, 133.507, 12.3557, 6.5, 141304, 0, 31.2557, 99230.6, 2, "NWP", "NW Pacific"
1997, 6, 15, 21, 0, 648, 6735.88, 201.951, 7.74449, 17.125, 397990, 4, 60.6504, 94119.9, 5, "NEP", "NE Pacific"
1997, 6, 27, 21, 0, 649, 6747.88, 162.19, 8.97803, 12.625, 251555, 4, 61.4629, 93384.2, 2, "NWP", "NW Pacific"
1997, 7, 3, 18, 0, 650, 6753.75, 238.305, 7.86218, 20.75, 649327, 5, 77.8243, 88648.3, 5, "NEP", "NE Pacific"
1997, 7, 5, 6, 0, 651, 6755.25, 144.414, 20.4298, 8.5, 229165, 4, 61.5879, 93220.6, 2, "NWP", "NW Pacific"
1997, 7, 12, 3, 0, 652, 6762.12, 228.255, 9.96314, 16.75, 449829, 1, 41.0317, 97313, 5, "NEP", "NE Pacific"
1997, 7, 13, 6, 0, 653, 6763.25, 156.517, 24.8063, 6.75, 162579, 0, 30.7217, 99221.9, 2, "NWP", "NW Pacific"
1997, 7, 20, 12, 0, 654, 6770.5, 167.619, 24.9834, 11, 280774, 1, 33.185, 98883.5, 2, "NWP", "NW Pacific"
1997, 7, 20, 18, 0, 655, 6770.75, 165.247, 11.5119, 15.125, 313812, 2, 47.8792, 96637.6, 2, "NWP", "NW Pacific"
1997, 7, 28, 0, 0, 656, 6778, 178.51, 11.8343, 16.25, 360686, 3, 54.3094, 95097.8, 2, "NWP", "NW Pacific"
1997, 7, 28, 12, 0, 657, 6778.5, 223.672, 13.6544, 15.875, 437752, 1, 33.6463, 99580.5, 5, "NEP", "NE Pacific"
1997, 7, 31, 12, 0, 658, 6781.5, 261.922, 9.46106, 17.875, 490561, 3, 54.7252, 95230.1, 5, "NEP", "NE Pacific"
1997, 8, 7, 0, 0, 659, 6788, 262.518, 5.3101, 10.75, 323697, 1, 37.6496, 98807, 5, "NEP", "NE Pacific"
1997, 8, 12, 9, 0, 660, 6793.38, 307.173, 19.4827, 11.375, 335475, 3, 51.4369, 96296, 4, "NA", "N Atlantic"
1997, 8, 13, 12, 0, 661, 6794.5, 206.68, 13.719, 14.375, 313992, 4, 63.4782, 93506, 5, "NEP", "NE Pacific"
1997, 8, 15, 6, 0, 662, 6796.25, 324.451, 17.3791, 6.875, 269430, 2, 46.2152, 97268, 4, "NA", "N Atlantic"
1997, 8, 17, 12, 0, 663, 6798.5, 272.732, 8.87102, 13.125, 272284, 3, 50.2876, 95340.2, 5, "NEP", "NE Pacific"
1997, 8, 19, 9, 0, 664, 6800.38, 255.992, 8.63947, 7, 148322, 3, 49.2994, 97499.5, 5, "NEP", "NE Pacific"
1997, 8, 19, 21, 0, 665, 6800.88, 233.45, 14.9228, 18, 384200, 1, 37.5704, 97700.8, 5, "NEP", "NE Pacific"
1997, 8, 22, 9, 0, 666, 6803.38, 330.911, 11.5726, 13.625, 421882, 4, 58.1677, 94197.2, 4, "NA", "N Atlantic"
1997, 8, 27, 15, 0, 667, 6808.62, 155.643, 25.4864, 13.875, 260703, 4, 64.3452, 94131.1, 2, "NWP", "NW Pacific"
1997, 8, 31, 3, 0, 668, 6812.12, 169.253, -7.80235, 10.125, 184365, 1, 32.9436, 99070.2, 1, "SWP", "SW Pacific"
1997, 9, 1, 18, 0, 669, 6813.75, 317.974, 21.7598, 11.125, 433410, 2, 47.0346, 96219.7, 4, "NA", "N Atlantic"
1997, 9, 2, 15, 0, 670, 6814.62, 234.06, 13.7153, 19.75, 413148, 3, 55.5681, 93962.5, 5, "NEP", "NE Pacific"
1997, 9, 3, 3, 0, 671, 6815.12, 342.262, 15.1278, 8.875, 227295, 1, 34.908, 98463, 4, "NA", "N Atlantic"
1997, 9, 5, 9, 0, 672, 6817.38, 240.341, 15.3381, 26.125, 423858, 3, 49.5684, 96965.9, 5, "NEP", "NE Pacific"
1997, 9, 13, 9, 0, 673, 6825.38, 337.169, 12.5099, 16.125, 404898, 3, 56.8759, 94715.2, 4, "NA", "N Atlantic"
1997, 9, 15, 12, 0, 674, 6827.5, 251.74, 10.7906, 23.375, 438350, 3, 56.3021, 93392.9, 5, "NEP", "NE Pacific"
1997, 9, 18, 3, 0, 675, 6830.12, 323.338, 10.1544, 15.25, 286970, 0, 28.9617, 99377.4, 4, "NA", "N Atlantic"
1997, 9, 18, 3, 0, 676, 6830.12, 118.783, 17.6804, 9, 96160.6, 2, 44.8793, 97585.6, 2, "NWP", "NW Pacific"
1997, 9, 18, 3, 0, 677, 6830.12, 294.753, 18.2186, 15.5, 319923, 3, 54.6879, 94124.6, 4, "NA", "N Atlantic"
1997, 9, 22, 9, 0, 678, 6834.38, 267.652, 10.6367, 7.5, 199724, 2, 47.0262, 96771.9, 5, "NEP", "NE Pacific"
1997, 9, 23, 3, 0, 679, 6835.12, 347.188, 9.73924, 26.125, 430267, 4, 59.3673, 94947.2, 4, "NA", "N Atlantic"
1997, 9, 27, 21, 0, 680, 6839.88, 340.679, 8.6178, 8.875, 143954, 0, 29.8594, 99476.8, 4, "NA", "N Atlantic"
1997, 10, 4, 3, 0, 681, 6846.12, 265.243, 12.8024, 7.375, 119559, 1, 32.7795, 98941.4, 5, "NEP", "NE Pacific"
1997, 10, 5, 21, 0, 682, 6847.88, 353.596, 11.1744, 13.875, 383593, 3, 54.7461, 95690.6, 4, "NA", "N Atlantic"
1997, 10, 9, 3, 0, 683, 6851.12, 277.244, 10.4574, 3.5, 56499, 0, 30.9915, 99308.1, 4, "NA", "N Atlantic"
1997, 10, 9, 21, 0, 684, 6851.88, 250.19, 12.957, 11.625, 169506, 1, 38.9751, 97528, 5, "NEP", "NE Pacific"
1997, 10, 10, 12, 0, 685, 6852.5, 199.474, 31.7471, 13.5, 262024, 4, 60.1387, 93338.9, 5, "NEP", "NE Pacific"
1997, 10, 16, 15, 0, 686, 6858.62, 159.082, 20.2898, 21.5, 400356, 3, 57.8776, 93952.2, 2, "NWP", "NW Pacific"
1997, 10, 19, 18, 0, 687, 6861.75, 335.56, 8.43641, 12.375, 185031, 0, 29.0968, 99298.7, 4, "NA", "N Atlantic"
1997, 10, 26, 3, 0, 688, 6868.12, 278.101, 9.05663, 4.75, 156808, 2, 46.9335, 96239.7, 4, "NA", "N Atlantic"
1997, 10, 30, 12, 0, 689, 6872.5, 328.992, 9.62594, 9.625, 213011, 0, 28.3759, 99746.6, 4, "NA", "N Atlantic"
1997, 11, 14, 6, 0, 690, 6887.25, 178.407, -13.2767, 9.25, 177888, 1, 36.5324, 98107.2, 1, "SWP", "SW Pacific"
1997, 11, 16, 18, 0, 691, 6889.75, 86.3018, 11.3057, 5.75, 41766.8, 0, 26.7903, 99925.3, 3, "NI", "N Indian"
1997, 11, 18, 12, 0, 692, 6891.5, 231.945, 6.84764, 22.375, 353783, 1, 40.0664, 98426.9, 5, "NEP", "NE Pacific"
1997, 11, 21, 3, 0, 693, 6894.12, 242.147, 10.0033, 11.625, 263808, 1, 41.4209, 97184.4, 5, "NEP", "NE Pacific"
1997, 11, 22, 18, 0, 694, 6895.75, 80.6596, 10.2269, 3.875, 84750.7, 0, 26.8327, 99868.6, 3, "NI", "N Indian"
1997, 11, 27, 3, 0, 695, 6900.12, 65.9249, 5.99572, 5, 109459, 1, 37.0615, 99031.6, 3, "NI", "N Indian"
1997, 11, 28, 0, 0, 696, 6901, 253.167, 9.14165, 6.25, 91953.8, 2, 42.8452, 97314.5, 5, "NEP", "NE Pacific"
1997, 12, 21, 0, 0, 697, 6924, 119.777, -19.8563, 12, 173757, 1, 34.573, 97776.4, 0, "SI", "S Indian"
1997, 12, 26, 18, 0, 698, 6929.75, 195.532, 3.51003, 3.625, 59229.4, 1, 33.1369, 98938.8, 5, "NEP", "NE Pacific"
1998, 1, 1, 12, 0, 699, 6935.5, 227.305, 3.95001, 7, 149473, 0, 24.7611, 99805, 5, "NEP", "NE Pacific"
1998, 1, 6, 15, 0, 700, 6940.62, 161.617, -13.6038, 9.125, 218253, 4, 58.9459, 93018.7, 1, "SWP", "SW Pacific"
1998, 1, 8, 21, 0, 701, 6942.88, 43.6165, -20.3874, 6.875, 167921, 1, 38.2755, 98481.3, 0, "SI", "S Indian"
1998, 1, 21, 18, 0, 702, 6955.75, 37.6933, -19.8477, 7.75, 124321, 1, 37.6984, 98314.2, 0, "SI", "S Indian"
1998, 1, 25, 3, 0, 703, 6959.12, 221.364, 2.44504, 2.625, 37832.5, 1, 35.062, 99021, 5, "NEP", "NE Pacific"
1998, 1, 26, 21, 0, 704, 6960.88, 218.718, -15.4793, 5.125, 123996, 1, 35.6385, 97810.2, 6, "SEP", "SE Pacific"
1998, 1, 30, 6, 0, 705, 6964.25, 151.084, -16.8213, 17, 360735, 3, 54.1471, 95608.6, 1, "SWP", "SW Pacific"
1998, 1, 31, 18, 0, 706, 6965.75, 177.409, -11.4783, 8.125, 172661, 0, 28.7815, 99180.6, 1, "SWP", "SW Pacific"
1998, 2, 9, 6, 0, 707, 6974.25, 154.53, -19.0831, 17.875, 203684, 1, 36.2887, 98321.6, 1, "SWP", "SW Pacific"
1998, 2, 13, 15, 0, 708, 6978.62, 209.64, -8.97647, 4.5, 60812.5, 0, 28.4754, 99105.9, 1, "SWP", "SW Pacific"
1998, 2, 16, 12, 0, 709, 6981.5, 124.506, -16.118, 14.375, 288343, 1, 34.3798, 98673.1, 0, "SI", "S Indian"
1998, 2, 16, 12, 0, 710, 6981.5, 196.571, -11.3643, 10.875, 177013, 3, 52.879, 94431.3, 1, "SWP", "SW Pacific"
1998, 2, 19, 0, 0, 711, 6984, 140.085, -13.8118, 4.25, 44745, 0, 27.6233, 99153.2, 1, "SWP", "SW Pacific"
1998, 2, 28, 9, 0, 712, 6993.38, 140.836, -16.8008, 22.75, 289568, 4, 66.7861, 94548.3, 1, "SWP", "SW Pacific"
1998, 3, 11, 21, 0, 713, 7004.88, 95.1238, -12.0064, 11.875, 218913, 4, 62.792, 94013, 0, "SI", "S Indian"
1998, 4, 8, 15, 0, 714, 7032.62, 171.635, -15.3272, 5.125, 95633.8, 1, 32.9075, 99320.2, 1, "SWP", "SW Pacific"
1998, 5, 7, 6, 0, 715, 7061.25, 111.795, -16.2689, 4, 99923.8, 1, 36.3388, 98337.7, 0, "SI", "S Indian"
1998, 5, 19, 21, 0, 716, 7073.88, 59.6982, 16.5641, 13.125, 205422, 4, 68.5844, 93078, 3, "NI", "N Indian"
1998, 6, 4, 18, 0, 717, 7089.75, 257.995, 14.9577, 10.875, 181148, 1, 36.2217, 98141.9, 5, "NEP", "NE Pacific"
1998, 7, 7, 0, 0, 718, 7122, 196.552, 9.01674, 20.125, 440211, 1, 42.1524, 98450.5, 5, "NEP", "NE Pacific"
1998, 7, 7, 15, 0, 719, 7122.62, 320.063, 11.5923, 9.75, 299778, 1, 41.1005, 98394.8, 4, "NA", "N Atlantic"
1998, 7, 11, 6, 0, 720, 7126.25, 244.682, 14.2148, 3, 28952.9, 0, 27.0895, 99533.7, 5, "NEP", "NE Pacific"
1998, 7, 21, 9, 0, 721, 7136.38, 91.7994, -7.4512, 7.75, 107527, 0, 28.4914, 99062.1, 0, "SI", "S Indian"
1998, 7, 23, 18, 0, 722, 7138.75, 150.26, 27.6906, 12.5, 219021, 3, 56.0513, 96786.1, 2, "NWP", "NW Pacific"
1998, 7, 24, 0, 0, 723, 7139, 242.412, 12.3765, 22.5, 552013, 2, 48.3473, 97589.4, 5, "NEP", "NE Pacific"
1998, 7, 26, 3, 0, 724, 7141.12, 265.144, 11.8916, 9.375, 246881, 1, 33.0653, 99069.7, 5, "NEP", "NE Pacific"
1998, 7, 28, 18, 0, 725, 7143.75, 120.758, 27.492, 4.125, 89411.5, 0, 30.7137, 98544.2, 2, "NWP", "NW Pacific"
1998, 7, 30, 3, 0, 726, 7145.12, 258.938, 6.72083, 8.125, 186236, 0, 29.6721, 99334.5, 5, "NEP", "NE Pacific"
1998, 7, 31, 9, 0, 727, 7146.38, 187.089, 9.33647, 17.625, 434335, 3, 53.2737, 97529.2, 5, "NEP", "NE Pacific"
1998, 8, 3, 6, 0, 728, 7149.25, 293.493, 13.7151, 7.5, 198006, 3, 51.9818, 96667.1, 4, "NA", "N Atlantic"
1998, 8, 6, 0, 0, 729, 7152, 123.663, 32.2783, 13, 170208, 4, 65.0393, 93164.8, 2, "NWP", "NW Pacific"
1998, 8, 7, 6, 0, 730, 7153.25, 225.37, 8.62157, 25.75, 475361, 3, 53.8223, 95997.9, 5, "NEP", "NE Pacific"
1998, 8, 9, 12, 0, 731, 7155.5, 264.25, 7.66588, 12.25, 205649, 2, 48.6494, 97153.4, 5, "NEP", "NE Pacific"
1998, 8, 11, 9, 0, 732, 7157.38, 250.29, 10.9155, 33.5, 703554, 2, 47.4255, 96729.2, 5, "NEP", "NE Pacific"
1998, 8, 21, 3, 0, 733, 7167.12, 73.4876, -3.33679, 3.125, 66771.3, 0, 28.0057, 99589.6, 0, "SI", "S Indian"
1998, 8, 22, 12, 0, 734, 7168.5, 281.446, 15.4526, 4.625, 108195, 1, 40.1898, 97514, 4, "NA", "N Atlantic"
1998, 8, 24, 15, 0, 735, 7170.62, 236.047, 14.5769, 5.375, 85099.7, 0, 31.826, 98516.5, 5, "NEP", "NE Pacific"
1998, 8, 29, 6, 0, 736, 7175.25, 127.157, 20.3247, 7.5, 140987, 1, 35.6291, 98045.1, 2, "NWP", "NW Pacific"
1998, 8, 31, 15, 0, 737, 7177.62, 205.705, 9.12039, 16.5, 177701, 0, 26.205, 99905.5, 5, "NEP", "NE Pacific"
1998, 9, 1, 15, 0, 738, 7178.62, 75.4504, -7.90678, 6.625, 111016, 0, 25.0854, 100116, 0, "SI", "S Indian"
1998, 9, 2, 12, 0, 739, 7179.5, 257.764, 14.8828, 9, 154156, 1, 40.6482, 96694.6, 5, "NEP", "NE Pacific"
